filename, type, layout, sys, nProcs, nMaster, nCompute, nIO, fileCount, transport, ioGroupSize, bufferSize, dataSize, blocking, compression, ost, 
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data256.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data4096.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data4096.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data512.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data512.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data8192.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io30.is15.data8192.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,2,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data1024.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data1024.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data128.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data128.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data2048.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data2048.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data256.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data256.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data4096.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data4096.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data512.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data512.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data8192.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io360.is15.data8192.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,2,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data1024.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data1024.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data128.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data128.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data2048.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data2048.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data256.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data256.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data4096.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data4096.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data512.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data512.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data8192.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io480.is15.data8192.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,2,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data1024.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data1024.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data128.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data128.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data2048.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data2048.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data256.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data256.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data4096.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data4096.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data512.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data512.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data8192.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b2.io60.is15.data8192.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,2,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data1024.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data1024.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data128.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data128.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data2048.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data2048.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data256.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data256.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data4096.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data4096.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data512.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data512.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data8192.b,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io120.is15.data8192.nb,syntest,separate,keeneland,600,1,479,120,6000,na-NULL,15,4,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data1024.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data1024.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data128.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data128.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data2048.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data2048.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data256.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data256.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data4096.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data4096.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data512.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data512.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data8192.b,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io240.is15.data8192.nb,syntest,separate,keeneland,600,1,359,240,6000,na-NULL,15,4,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data1024.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data1024.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data128.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data128.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data2048.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data2048.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data256.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data256.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data4096.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data4096.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data512.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data512.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data8192.b,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io30.is15.data8192.nb,syntest,separate,keeneland,600,1,569,30,6000,na-NULL,15,4,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data1024.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data1024.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data128.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data128.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data2048.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data2048.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data256.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data256.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data4096.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data4096.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data512.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data512.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data8192.b,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io360.is15.data8192.nb,syntest,separate,keeneland,600,1,239,360,6000,na-NULL,15,4,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data1024.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data1024.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data128.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,128,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data128.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,128,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data2048.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,2048,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data2048.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,2048,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data256.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,256,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data256.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,256,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data4096.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data4096.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,4096,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data512.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,512,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data512.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,512,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data8192.b,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,8192,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io480.is15.data8192.nb,syntest,separate,keeneland,600,1,119,480,6000,na-NULL,15,4,8192,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io60.is15.data1024.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,4,1024,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io60.is15.data1024.nb,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,4,1024,nb,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-syntest-params2/syntest.n50.f6000.na-NULL.b4.io60.is15.data128.b,syntest,separate,keeneland,600,1,539,60,6000,na-NULL,15,4,128,b,n,n,
